sample1	sample2	chr	start	end	different
Th196.12	Th166.12	5	75898	1286168	1
Th196.12	Th166.12	6	96728	1259811	1
Th196.12	Th166.12	7	177614	1336649	1
Th196.12	Th166.12	8	86607	1221692	1
Th196.12	Th166.12	9	151618	1467426	1
Th196.12	Th166.12	10	77930	1531014	1
Th196.12	Th166.12	11	206388	1999124	1
Th196.12	Th166.12	12	137599	2158910	1
Th196.12	Th166.12	13	281836	2679791	1
Th196.12	Th166.12	14	309530	3181603	1
Th196.12	Th092.13	1	98868	526811	1
Th196.12	Th092.13	2	157590	857896	1
Th196.12	Th092.13	3	296741	959881	1
Th196.12	Th092.13	4	205051	1145906	1
Th196.12	Th092.13	5	75898	1286168	1
Th196.12	Th092.13	6	96728	1259811	1
Th196.12	Th092.13	7	177614	1336649	1
Th196.12	Th092.13	8	86607	1221692	1
Th196.12	Th092.13	9	151618	1467426	1
Th196.12	Th092.13	10	77930	1531014	1
Th196.12	Th092.13	11	206388	1999124	1
Th196.12	Th092.13	12	137599	2158910	1
Th196.12	Th092.13	13	281836	2679791	1
Th196.12	Th092.13	14	309530	3181603	1
Th196.12	Th211.13	1	98868	526811	1
Th196.12	Th211.13	2	157590	857896	1
Th196.12	Th211.13	3	296741	959881	1
Th196.12	Th211.13	4	205051	1145906	1
Th196.12	Th211.13	5	75898	1286168	1
Th196.12	Th211.13	6	96728	1259811	1
Th196.12	Th211.13	7	177614	1336649	1
Th196.12	Th211.13	8	86607	1221692	1
Th196.12	Th211.13	9	151618	1467426	1
Th196.12	Th211.13	10	77930	1531014	1
Th196.12	Th211.13	11	206388	1999124	1
Th196.12	Th211.13	12	137599	2158910	1
Th196.12	Th211.13	13	281836	2679791	1
Th196.12	Th211.13	14	309530	3181603	1
Th196.12	Th245.13	1	98868	526811	1
Th196.12	Th245.13	2	157590	857896	1
Th196.12	Th245.13	3	296741	959881	1
Th196.12	Th245.13	4	205051	1145906	1
Th196.12	Th245.13	5	75898	1286168	1
Th196.12	Th245.13	6	96728	1259811	1
Th196.12	Th245.13	7	177614	1336649	1
Th196.12	Th245.13	8	86607	1221692	1
Th196.12	Th245.13	9	151618	1467426	1
Th196.12	Th245.13	10	77930	1531014	1
Th196.12	Th245.13	11	206388	1999124	1
Th196.12	Th245.13	12	137599	2158910	1
Th196.12	Th245.13	13	281836	2679791	1
Th196.12	Th245.13	14	309530	3181603	1
Th196.12	Th246.13	1	98868	526811	1
Th196.12	Th246.13	2	157590	857896	1
Th196.12	Th246.13	3	296741	959881	1
Th196.12	Th246.13	4	205051	1145906	1
Th196.12	Th246.13	5	75898	1286168	1
Th196.12	Th246.13	6	96728	1259811	1
Th196.12	Th246.13	7	177614	1336649	1
Th196.12	Th246.13	8	86607	1221692	1
Th196.12	Th246.13	9	151618	1467426	1
Th196.12	Th246.13	10	77930	1531014	1
Th196.12	Th246.13	11	206388	1999124	1
Th196.12	Th246.13	12	137599	2158910	1
Th196.12	Th246.13	13	281836	2679791	1
Th196.12	Th246.13	14	309530	3181603	1
Th196.12	Th068.12	1	98868	526811	1
Th196.12	Th068.12	2	157590	857896	1
Th196.12	Th068.12	3	296741	959881	1
Th196.12	Th068.12	4	205051	1145906	1
Th196.12	Th068.12	5	75898	1286168	1
Th196.12	Th068.12	6	96728	1259811	1
Th196.12	Th068.12	7	177614	1336649	1
Th196.12	Th068.12	8	86607	1221692	1
Th196.12	Th068.12	9	151618	1467426	1
Th196.12	Th068.12	10	77930	1531014	1
Th196.12	Th068.12	11	206388	1999124	1
Th196.12	Th068.12	12	137599	2158910	1
Th196.12	Th068.12	13	281836	2679791	1
Th196.12	Th068.12	14	309530	3181603	1
Th196.12	Th061.13	1	98868	526811	1
Th196.12	Th061.13	2	157590	857896	1
Th196.12	Th061.13	3	296741	959881	1
Th196.12	Th061.13	4	205051	1145906	1
Th196.12	Th061.13	5	75898	1286168	1
Th196.12	Th061.13	6	96728	1259811	1
Th196.12	Th061.13	7	177614	1336649	1
Th196.12	Th061.13	8	86607	1221692	1
Th196.12	Th061.13	9	151618	1467426	1
Th196.12	Th061.13	10	77930	1531014	1
Th196.12	Th061.13	11	206388	1999124	1
Th196.12	Th061.13	12	137599	2158910	1
Th196.12	Th061.13	13	281836	2679791	1
Th196.12	Th061.13	14	309530	3181603	1
Th196.12	Th095.13	1	98868	526811	1
Th196.12	Th095.13	2	157590	857896	1
Th196.12	Th095.13	3	296741	959881	1
Th196.12	Th095.13	4	205051	1145906	1
Th196.12	Th095.13	5	75898	1286168	1
Th196.12	Th095.13	6	96728	1259811	1
Th196.12	Th095.13	7	177614	1336649	1
Th196.12	Th095.13	8	86607	1221692	1
Th196.12	Th095.13	9	151618	1467426	1
Th196.12	Th095.13	10	77930	1531014	1
Th196.12	Th095.13	11	206388	1999124	1
Th196.12	Th095.13	12	137599	2158910	1
Th196.12	Th095.13	13	281836	2679791	1
Th196.12	Th095.13	14	309530	3181603	1
Th196.12		1	98868	526811	1
Th196.12		2	157590	857896	1
Th196.12		3	296741	959881	1
Th196.12		4	205051	1145906	1
Th196.12		5	75898	1286168	1
Th196.12		6	96728	1259811	1
Th196.12		7	177614	1336649	1
Th196.12		8	86607	1221692	1
Th196.12		9	151618	1467426	1
Th196.12		10	77930	1531014	1
Th196.12		11	206388	1999124	1
Th196.12		12	137599	2158910	1
Th196.12		13	281836	2679791	1
Th196.12		14	309530	3181603	1
Th230.12	Th074.13	1	98868	178146	0
Th230.12	Th074.13	1	271942	357004	1
Th230.12	Th074.13	1	386712	526811	0
Th230.12	Th074.13	2	157590	190074	0
Th230.12	Th074.13	2	254631	413838	1
Th230.12	Th074.13	2	582667	738511	0
Th230.12	Th074.13	2	789408	801989	1
Th230.12	Th074.13	2	857896	857896	0
Th230.12	Th074.13	3	296741	959881	0
Th230.12	Th074.13	4	205051	207683	0
Th230.12	Th074.13	4	285968	468273	1
Th230.12	Th074.13	4	535973	1112414	0
Th230.12	Th074.13	4	1145867	1145906	1
Th230.12	Th074.13	5	75898	870064	0
Th230.12	Th074.13	5	942932	1232965	1
Th230.12	Th074.13	5	1270305	1286168	0
Th230.12	Th074.13	6	96728	1259811	0
Th230.12	Th074.13	7	177614	444034	1
Th230.12	Th074.13	7	458574	474559	0
Th230.12	Th074.13	7	492305	492305	1
Th230.12	Th074.13	7	611938	824315	0
Th230.12	Th074.13	7	871611	917286	1
Th230.12	Th074.13	7	943847	1336649	0
Th230.12	Th074.13	8	86607	86607	1
Th230.12	Th074.13	8	223165	794055	0
Th230.12	Th074.13	8	848223	931548	1
Th230.12	Th074.13	8	939406	1221692	0
Th230.12	Th074.13	9	151618	752130	0
Th230.12	Th074.13	9	809074	860257	1
Th230.12	Th074.13	9	936076	1197245	0
Th230.12	Th074.13	9	1294929	1342162	1
Th230.12	Th074.13	9	1386662	1432273	0
Th230.12	Th074.13	9	1467426	1467426	1
Th230.12	Th074.13	10	77930	641215	0
Th230.12	Th074.13	10	681485	1082436	1
Th230.12	Th074.13	10	1159813	1226622	0
Th230.12	Th074.13	10	1261308	1264198	1
Th230.12	Th074.13	10	1315127	1531014	0
Th230.12	Th074.13	11	206388	377051	0
Th230.12	Th074.13	11	467025	467025	1
Th230.12	Th074.13	11	531015	794180	0
Th230.12	Th074.13	11	905717	972286	1
Th230.12	Th074.13	11	1043246	1374582	0
Th230.12	Th074.13	11	1377760	1385200	1
Th230.12	Th074.13	11	1389272	1439682	0
Th230.12	Th074.13	11	1440625	1441321	1
Th230.12	Th074.13	11	1557873	1778244	0
Th230.12	Th074.13	11	1910685	1999124	1
Th230.12	Th074.13	12	137599	205356	0
Th230.12	Th074.13	12	262134	572344	1
Th230.12	Th074.13	12	606976	1378724	0
Th230.12	Th074.13	12	1421018	1436406	1
Th230.12	Th074.13	12	1605548	1684951	0
Th230.12	Th074.13	12	1748666	1748744	1
Th230.12	Th074.13	12	2017936	2158910	0
Th230.12	Th074.13	13	281836	465164	1
Th230.12	Th074.13	13	698191	1022153	0
Th230.12	Th074.13	13	1121978	1322955	1
Th230.12	Th074.13	13	1402957	1402957	0
Th230.12	Th074.13	13	1706198	1706198	1
Th230.12	Th074.13	13	1828205	2175491	0
Th230.12	Th074.13	13	2481992	2679791	1
Th230.12	Th074.13	14	309530	309530	1
Th230.12	Th074.13	14	417733	1222966	0
Th230.12	Th074.13	14	1705288	1705288	1
Th230.12	Th074.13	14	1752774	1752774	0
Th230.12	Th074.13	14	2629232	3181603	1
Th230.12	Th166.12	1	98868	526811	1
Th230.12	Th166.12	2	157590	857896	1
Th230.12	Th166.12	3	296741	959881	1
Th230.12	Th166.12	4	205051	1145906	1
Th230.12	Th166.12	5	75898	1286168	1
Th230.12	Th166.12	6	96728	1259811	1
Th230.12	Th166.12	7	177614	1336649	1
Th230.12	Th166.12	8	86607	1221692	1
Th230.12	Th166.12	9	151618	1467426	1
Th230.12	Th166.12	10	77930	1531014	1
Th230.12	Th166.12	11	206388	1999124	1
Th230.12	Th166.12	12	137599	2158910	1
Th230.12	Th166.12	13	281836	2679791	1
Th230.12	Th166.12	14	309530	3181603	1
Th230.12	Th092.13	1	98868	526811	1
Th230.12	Th092.13	2	157590	857896	1
Th230.12	Th092.13	3	296741	959881	1
Th230.12	Th092.13	4	205051	1145906	1
Th230.12	Th092.13	5	75898	1286168	1
Th230.12	Th092.13	6	96728	1259811	1
Th230.12	Th092.13	7	177614	1336649	1
Th230.12	Th092.13	8	86607	1221692	1
Th230.12	Th092.13	9	151618	1467426	1
Th230.12	Th092.13	10	77930	1531014	1
Th230.12	Th092.13	11	206388	1999124	1
Th230.12	Th092.13	12	137599	2158910	1
Th230.12	Th092.13	13	281836	2679791	1
Th230.12	Th092.13	14	309530	3181603	1
Th230.12	Th211.13	1	98868	526811	1
Th230.12	Th211.13	2	157590	857896	1
Th230.12	Th211.13	3	296741	959881	1
Th230.12	Th211.13	4	205051	1145906	1
Th230.12	Th211.13	5	75898	1286168	1
Th230.12	Th211.13	6	96728	1259811	1
Th230.12	Th211.13	7	177614	1336649	1
Th230.12	Th211.13	8	86607	1221692	1
Th230.12	Th211.13	9	151618	1467426	1
Th230.12	Th211.13	10	77930	1531014	1
Th230.12	Th211.13	11	206388	1999124	1
Th230.12	Th211.13	12	137599	2158910	1
Th230.12	Th211.13	13	281836	2679791	1
Th230.12	Th211.13	14	309530	3181603	1
Th230.12	Th245.13	1	98868	526811	1
Th230.12	Th245.13	2	157590	857896	1
Th230.12	Th245.13	3	296741	959881	1
Th230.12	Th245.13	4	205051	1145906	1
Th230.12	Th245.13	5	75898	1286168	1
Th230.12	Th245.13	6	96728	1259811	1
Th230.12	Th245.13	7	177614	1336649	1
Th230.12	Th245.13	8	86607	1221692	1
Th230.12	Th245.13	9	151618	1467426	1
Th230.12	Th245.13	10	77930	1531014	1
Th230.12	Th245.13	11	206388	1999124	1
Th230.12	Th245.13	12	137599	2158910	1
Th230.12	Th245.13	13	281836	2679791	1
Th230.12	Th245.13	14	309530	3181603	1
Th230.12	Th246.13	1	98868	526811	1
Th230.12	Th246.13	2	157590	857896	1
Th230.12	Th246.13	3	296741	959881	1
Th230.12	Th246.13	4	205051	1145906	1
Th230.12	Th246.13	5	75898	1286168	1
Th230.12	Th246.13	6	96728	1259811	1
Th230.12	Th246.13	7	177614	1336649	1
Th230.12	Th246.13	8	86607	1221692	1
Th230.12	Th246.13	9	151618	1467426	1
Th230.12	Th246.13	10	77930	1531014	1
Th230.12	Th246.13	11	206388	1999124	1
Th230.12	Th246.13	12	137599	2158910	1
Th230.12	Th246.13	13	281836	2679791	1
Th230.12	Th246.13	14	309530	3181603	1
Th230.12	Th068.12	1	98868	526811	1
Th230.12	Th068.12	2	157590	857896	1
Th230.12	Th068.12	3	296741	959881	1
Th230.12	Th068.12	4	205051	1145906	1
Th230.12	Th068.12	5	75898	1286168	1
Th230.12	Th068.12	6	96728	1259811	1
Th230.12	Th068.12	7	177614	1336649	1
Th230.12	Th068.12	8	86607	1221692	1
Th230.12	Th068.12	9	151618	1467426	1
Th230.12	Th068.12	10	77930	1531014	1
Th230.12	Th068.12	11	206388	1999124	1
Th230.12	Th068.12	12	137599	2158910	1
Th230.12	Th068.12	13	281836	2679791	1
Th230.12	Th068.12	14	309530	3181603	1
Th230.12	Th061.13	1	98868	526811	1
Th230.12	Th061.13	2	157590	857896	1
Th230.12	Th061.13	3	296741	959881	1
Th230.12	Th061.13	4	205051	1145906	1
Th230.12	Th061.13	5	75898	1286168	1
Th230.12	Th061.13	6	96728	1259811	1
Th230.12	Th061.13	7	177614	1336649	1
Th230.12	Th061.13	8	86607	1221692	1
Th230.12	Th061.13	9	151618	1467426	1
Th230.12	Th061.13	10	77930	1531014	1
Th230.12	Th061.13	11	206388	1999124	1
Th230.12	Th061.13	12	137599	2158910	1
Th230.12	Th061.13	13	281836	2679791	1
Th230.12	Th061.13	14	309530	3181603	1
Th230.12	Th095.13	1	98868	526811	1
Th230.12	Th095.13	2	157590	857896	1
Th230.12	Th095.13	3	296741	959881	1
Th230.12	Th095.13	4	205051	1145906	1
Th230.12	Th095.13	5	75898	1286168	1
Th230.12	Th095.13	6	96728	1259811	1
Th230.12	Th095.13	7	177614	1336649	1
Th230.12	Th095.13	8	86607	1221692	1
Th230.12	Th095.13	9	151618	1467426	1
Th230.12	Th095.13	10	77930	1531014	1
Th230.12	Th095.13	11	206388	1999124	1
Th230.12	Th095.13	12	137599	2158910	1
Th230.12	Th095.13	13	281836	2679791	1
Th230.12	Th095.13	14	309530	3181603	1
Th230.12		1	98868	526811	1
Th230.12		2	157590	857896	1
Th230.12		3	296741	959881	1
Th230.12		4	205051	1145906	1
Th230.12		5	75898	1286168	1
Th230.12		6	96728	1259811	1
Th230.12		7	177614	1336649	1
Th230.12		8	86607	1221692	1
Th230.12		9	151618	1467426	1
Th230.12		10	77930	1531014	1
Th230.12		11	206388	1999124	1
Th230.12		12	137599	2158910	1
Th230.12		13	281836	2679791	1
Th230.12		14	309530	3181603	1
Th074.13	Th166.12	1	98868	526811	1
Th074.13	Th166.12	2	157590	857896	1
Th074.13	Th166.12	3	296741	959881	1
Th074.13	Th166.12	4	205051	1145906	1
Th074.13	Th166.12	5	75898	1286168	1
Th074.13	Th166.12	6	96728	1259811	1
Th074.13	Th166.12	7	177614	1336649	1
Th074.13	Th166.12	8	86607	1221692	1
Th074.13	Th166.12	9	151618	1467426	1
Th074.13	Th166.12	10	77930	1531014	1
Th074.13	Th166.12	11	206388	1999124	1
Th074.13	Th166.12	12	137599	2158910	1
Th074.13	Th166.12	13	281836	2679791	1
Th074.13	Th166.12	14	309530	3181603	1
Th074.13	Th092.13	1	98868	526811	1
Th074.13	Th092.13	2	157590	857896	1
Th074.13	Th092.13	3	296741	959881	1
Th074.13	Th092.13	4	205051	1145906	1
Th074.13	Th092.13	5	75898	1286168	1
Th074.13	Th092.13	6	96728	1259811	1
Th074.13	Th092.13	7	177614	1336649	1
Th074.13	Th092.13	8	86607	1221692	1
Th074.13	Th092.13	9	151618	1467426	1
Th074.13	Th092.13	10	77930	1531014	1
Th074.13	Th092.13	11	206388	1999124	1
Th074.13	Th092.13	12	137599	2158910	1
Th074.13	Th092.13	13	281836	2679791	1
Th074.13	Th092.13	14	309530	3181603	1
Th074.13	Th211.13	1	98868	526811	1
Th074.13	Th211.13	2	157590	857896	1
Th074.13	Th211.13	3	296741	959881	1
Th074.13	Th211.13	4	205051	1145906	1
Th074.13	Th211.13	5	75898	1286168	1
Th074.13	Th211.13	6	96728	1259811	1
Th074.13	Th211.13	7	177614	1336649	1
Th074.13	Th211.13	8	86607	1221692	1
Th074.13	Th211.13	9	151618	1467426	1
Th074.13	Th211.13	10	77930	1531014	1
Th074.13	Th211.13	11	206388	1999124	1
Th074.13	Th211.13	12	137599	2158910	1
Th074.13	Th211.13	13	281836	2679791	1
Th074.13	Th211.13	14	309530	3181603	1
Th074.13	Th245.13	1	98868	526811	1
Th074.13	Th245.13	2	157590	857896	1
Th074.13	Th245.13	3	296741	959881	1
Th074.13	Th245.13	4	205051	1145906	1
Th074.13	Th245.13	5	75898	1286168	1
Th074.13	Th245.13	6	96728	1259811	1
Th074.13	Th245.13	7	177614	1336649	1
Th074.13	Th245.13	8	86607	1221692	1
Th074.13	Th245.13	9	151618	1467426	1
Th074.13	Th245.13	10	77930	1531014	1
Th074.13	Th245.13	11	206388	1999124	1
Th074.13	Th245.13	12	137599	2158910	1
Th074.13	Th245.13	13	281836	2679791	1
Th074.13	Th245.13	14	309530	3181603	1
Th074.13	Th246.13	1	98868	526811	1
Th074.13	Th246.13	2	157590	857896	1
Th074.13	Th246.13	3	296741	959881	1
Th074.13	Th246.13	4	205051	1145906	1
Th074.13	Th246.13	5	75898	1286168	1
Th074.13	Th246.13	6	96728	1259811	1
Th074.13	Th246.13	7	177614	1336649	1
Th074.13	Th246.13	8	86607	1221692	1
Th074.13	Th246.13	9	151618	1467426	1
Th074.13	Th246.13	10	77930	1531014	1
Th074.13	Th246.13	11	206388	1999124	1
Th074.13	Th246.13	12	137599	2158910	1
Th074.13	Th246.13	13	281836	2679791	1
Th074.13	Th246.13	14	309530	3181603	1
Th074.13	Th068.12	1	98868	526811	1
Th074.13	Th068.12	2	157590	857896	1
Th074.13	Th068.12	3	296741	959881	1
Th074.13	Th068.12	4	205051	1145906	1
Th074.13	Th068.12	5	75898	1286168	1
Th074.13	Th068.12	6	96728	1259811	1
Th074.13	Th068.12	7	177614	1336649	1
Th074.13	Th068.12	8	86607	1221692	1
Th074.13	Th068.12	9	151618	1467426	1
Th074.13	Th068.12	10	77930	1531014	1
Th074.13	Th068.12	11	206388	1999124	1
Th074.13	Th068.12	12	137599	2158910	1
Th074.13	Th068.12	13	281836	2679791	1
Th074.13	Th068.12	14	309530	3181603	1
Th074.13	Th061.13	1	98868	526811	1
Th074.13	Th061.13	2	157590	857896	1
Th074.13	Th061.13	3	296741	959881	1
Th074.13	Th061.13	4	205051	1145906	1
Th074.13	Th061.13	5	75898	1286168	1
Th074.13	Th061.13	6	96728	1259811	1
Th074.13	Th061.13	7	177614	1336649	1
Th074.13	Th061.13	8	86607	1221692	1
Th074.13	Th061.13	9	151618	1467426	1
Th074.13	Th061.13	10	77930	1531014	1
Th074.13	Th061.13	11	206388	1999124	1
Th074.13	Th061.13	12	137599	2158910	1
Th074.13	Th061.13	13	281836	2679791	1
Th074.13	Th061.13	14	309530	3181603	1
Th074.13	Th095.13	1	98868	526811	1
Th074.13	Th095.13	2	157590	857896	1
Th074.13	Th095.13	3	296741	959881	1
Th074.13	Th095.13	4	205051	1145906	1
Th074.13	Th095.13	5	75898	1286168	1
Th074.13	Th095.13	6	96728	1259811	1
Th074.13	Th095.13	7	177614	1336649	1
Th074.13	Th095.13	8	86607	1221692	1
Th074.13	Th095.13	9	151618	1467426	1
Th074.13	Th095.13	10	77930	1531014	1
Th074.13	Th095.13	11	206388	1999124	1
Th074.13	Th095.13	12	137599	2158910	1
Th074.13	Th095.13	13	281836	2679791	1
Th074.13	Th095.13	14	309530	3181603	1
Th074.13		1	98868	526811	1
Th074.13		2	157590	857896	1
Th074.13		3	296741	959881	1
Th074.13		4	205051	1145906	1
Th074.13		5	75898	1286168	1
Th074.13		6	96728	1259811	1
Th074.13		7	177614	1336649	1
Th074.13		8	86607	1221692	1
Th074.13		9	151618	1467426	1
Th074.13		10	77930	1531014	1
Th074.13		11	206388	1999124	1
Th074.13		12	137599	2158910	1
Th074.13		13	281836	2679791	1
Th074.13		14	309530	3181603	1
Th166.12	Th092.13	1	98868	526811	0
Th166.12	Th092.13	2	157590	857896	0
Th166.12	Th092.13	3	296741	959881	0
Th166.12	Th092.13	4	205051	1145906	0
Th166.12	Th092.13	5	75898	1286168	0
Th166.12	Th092.13	6	96728	1259811	0
Th166.12	Th092.13	7	177614	1336649	0
Th166.12	Th092.13	8	86607	1221692	0
Th166.12	Th092.13	9	151618	1467426	0
Th166.12	Th092.13	10	77930	1531014	0
Th166.12	Th092.13	11	206388	1999124	0
Th166.12	Th092.13	12	137599	2158910	0
Th166.12	Th092.13	13	281836	1402957	0
Th166.12	Th092.13	13	1706198	1828205	1
Th166.12	Th092.13	13	1918979	2679791	0
Th166.12	Th092.13	14	309530	3181603	0
Th166.12	Th211.13	1	98868	526811	0
Th166.12	Th211.13	2	157590	857896	0
Th166.12	Th211.13	3	296741	959881	0
Th166.12	Th211.13	4	205051	1145906	0
Th166.12	Th211.13	5	75898	1286168	0
Th166.12	Th211.13	6	96728	1259811	0
Th166.12	Th211.13	7	177614	1336649	0
Th166.12	Th211.13	8	86607	1221692	0
Th166.12	Th211.13	9	151618	1467426	0
Th166.12	Th211.13	10	77930	1531014	0
Th166.12	Th211.13	11	206388	1999124	0
Th166.12	Th211.13	12	137599	2158910	0
Th166.12	Th211.13	13	281836	2679791	0
Th166.12	Th211.13	14	309530	1752774	0
Th166.12	Th211.13	14	2629232	2815562	1
Th166.12	Th211.13	14	3181603	3181603	0
Th166.12	Th245.13	1	98868	526811	0
Th166.12	Th245.13	2	157590	857896	0
Th166.12	Th245.13	3	296741	959881	0
Th166.12	Th245.13	4	205051	1145906	0
Th166.12	Th245.13	5	75898	1286168	0
Th166.12	Th245.13	6	96728	1259811	0
Th166.12	Th245.13	7	177614	1336649	0
Th166.12	Th245.13	8	86607	1221692	0
Th166.12	Th245.13	9	151618	1467426	0
Th166.12	Th245.13	10	77930	1531014	0
Th166.12	Th245.13	11	206388	1999124	0
Th166.12	Th245.13	12	137599	2158910	0
Th166.12	Th245.13	13	281836	2679791	0
Th166.12	Th245.13	14	309530	3181603	0
Th166.12	Th246.13	1	98868	526811	0
Th166.12	Th246.13	2	157590	857896	0
Th166.12	Th246.13	3	296741	959881	0
Th166.12	Th246.13	4	205051	1145906	0
Th166.12	Th246.13	5	75898	1286168	0
Th166.12	Th246.13	6	96728	1259811	0
Th166.12	Th246.13	7	177614	1336649	0
Th166.12	Th246.13	8	86607	1221692	0
Th166.12	Th246.13	9	151618	1467426	0
Th166.12	Th246.13	10	77930	1531014	0
Th166.12	Th246.13	11	206388	1999124	0
Th166.12	Th246.13	12	137599	2158910	0
Th166.12	Th246.13	13	281836	1402957	0
Th166.12	Th246.13	13	1706198	1828205	1
Th166.12	Th246.13	13	1918979	2679791	0
Th166.12	Th246.13	14	309530	3181603	0
Th166.12	Th068.12	1	98868	526811	1
Th166.12	Th068.12	2	157590	857896	1
Th166.12	Th068.12	3	296741	959881	1
Th166.12	Th068.12	4	205051	1145906	1
Th166.12	Th068.12	5	75898	1286168	1
Th166.12	Th068.12	6	96728	1259811	1
Th166.12	Th068.12	7	177614	429559	1
Th166.12	Th068.12	7	444034	473039	0
Th166.12	Th068.12	7	474559	1336649	1
Th166.12	Th068.12	8	86607	1221692	1
Th166.12	Th068.12	9	151618	1467426	1
Th166.12	Th068.12	10	77930	1531014	1
Th166.12	Th068.12	11	206388	1999124	1
Th166.12	Th068.12	12	137599	2158910	1
Th166.12	Th068.12	13	281836	2679791	1
Th166.12	Th068.12	14	309530	3181603	1
Th166.12	Th061.13	1	98868	526811	1
Th166.12	Th061.13	2	157590	857896	1
Th166.12	Th061.13	3	296741	959881	1
Th166.12	Th061.13	4	205051	1145906	1
Th166.12	Th061.13	5	75898	1286168	1
Th166.12	Th061.13	6	96728	1259811	1
Th166.12	Th061.13	7	177614	429559	1
Th166.12	Th061.13	7	444034	473039	0
Th166.12	Th061.13	7	474559	1336649	1
Th166.12	Th061.13	8	86607	1221692	1
Th166.12	Th061.13	9	151618	1467426	1
Th166.12	Th061.13	10	77930	1531014	1
Th166.12	Th061.13	11	206388	1999124	1
Th166.12	Th061.13	12	137599	2158910	1
Th166.12	Th061.13	13	281836	2679791	1
Th166.12	Th061.13	14	309530	3181603	1
Th166.12	Th095.13	1	98868	526811	1
Th166.12	Th095.13	2	157590	857896	1
Th166.12	Th095.13	3	296741	959881	1
Th166.12	Th095.13	4	205051	1145906	1
Th166.12	Th095.13	5	75898	1286168	1
Th166.12	Th095.13	6	96728	1259811	1
Th166.12	Th095.13	7	177614	429559	1
Th166.12	Th095.13	7	444034	473039	0
Th166.12	Th095.13	7	474559	1336649	1
Th166.12	Th095.13	8	86607	1221692	1
Th166.12	Th095.13	9	151618	1467426	1
Th166.12	Th095.13	10	77930	1531014	1
Th166.12	Th095.13	11	206388	1999124	1
Th166.12	Th095.13	12	137599	2158910	1
Th166.12	Th095.13	13	281836	2679791	1
Th166.12	Th095.13	14	309530	3181603	1
Th166.12		1	98868	526811	1
Th166.12		2	157590	857896	1
Th166.12		3	296741	959881	1
Th166.12		4	205051	1145906	1
Th166.12		5	75898	1286168	1
Th166.12		6	96728	1259811	1
Th166.12		7	177614	429559	1
Th166.12		7	444034	492305	0
Th166.12		7	611938	1336649	1
Th166.12		8	86607	1221692	1
Th166.12		9	151618	1467426	1
Th166.12		10	77930	1531014	1
Th166.12		11	206388	1999124	1
Th166.12		12	137599	2158910	1
Th166.12		13	281836	2679791	1
Th166.12		14	309530	3181603	1
Th092.13	Th211.13	1	98868	526811	0
Th092.13	Th211.13	2	157590	857896	0
Th092.13	Th211.13	3	296741	959881	0
Th092.13	Th211.13	4	205051	1145906	0
Th092.13	Th211.13	5	75898	1286168	0
Th092.13	Th211.13	6	96728	1259811	0
Th092.13	Th211.13	7	177614	1336649	0
Th092.13	Th211.13	8	86607	1221692	0
Th092.13	Th211.13	9	151618	1467426	0
Th092.13	Th211.13	10	77930	1531014	0
Th092.13	Th211.13	11	206388	1999124	0
Th092.13	Th211.13	12	137599	2158910	0
Th092.13	Th211.13	13	281836	2679791	0
Th092.13	Th211.13	14	309530	1752774	0
Th092.13	Th211.13	14	2629232	2815562	1
Th092.13	Th211.13	14	3181603	3181603	0
Th092.13	Th245.13	1	98868	526811	0
Th092.13	Th245.13	2	157590	857896	0
Th092.13	Th245.13	3	296741	959881	0
Th092.13	Th245.13	4	205051	1145906	0
Th092.13	Th245.13	5	75898	1286168	0
Th092.13	Th245.13	6	96728	1259811	0
Th092.13	Th245.13	7	177614	1336649	0
Th092.13	Th245.13	8	86607	1221692	0
Th092.13	Th245.13	9	151618	1467426	0
Th092.13	Th245.13	10	77930	1531014	0
Th092.13	Th245.13	11	206388	1999124	0
Th092.13	Th245.13	12	137599	2158910	0
Th092.13	Th245.13	13	281836	2679791	0
Th092.13	Th245.13	14	309530	3181603	0
Th092.13	Th246.13	1	98868	526811	0
Th092.13	Th246.13	2	157590	857896	0
Th092.13	Th246.13	3	296741	959881	0
Th092.13	Th246.13	4	205051	1145906	0
Th092.13	Th246.13	5	75898	1286168	0
Th092.13	Th246.13	6	96728	1259811	0
Th092.13	Th246.13	7	177614	1336649	0
Th092.13	Th246.13	8	86607	1221692	0
Th092.13	Th246.13	9	151618	1467426	0
Th092.13	Th246.13	10	77930	1531014	0
Th092.13	Th246.13	11	206388	1999124	0
Th092.13	Th246.13	12	137599	2158910	0
Th092.13	Th246.13	13	281836	2679791	0
Th092.13	Th246.13	14	309530	3181603	0
Th092.13	Th068.12	1	98868	526811	1
Th092.13	Th068.12	2	157590	857896	1
Th092.13	Th068.12	3	296741	959881	1
Th092.13	Th068.12	4	205051	1145906	1
Th092.13	Th068.12	5	75898	1286168	1
Th092.13	Th068.12	6	96728	1259811	1
Th092.13	Th068.12	7	177614	429559	1
Th092.13	Th068.12	7	444034	473039	0
Th092.13	Th068.12	7	474559	1336649	1
Th092.13	Th068.12	8	86607	1221692	1
Th092.13	Th068.12	9	151618	1467426	1
Th092.13	Th068.12	10	77930	1531014	1
Th092.13	Th068.12	11	206388	1999124	1
Th092.13	Th068.12	12	137599	2158910	1
Th092.13	Th068.12	13	281836	2679791	1
Th092.13	Th068.12	14	309530	3181603	1
Th092.13	Th061.13	1	98868	526811	1
