sample1	sample2	chr	start	end	different
Th132.11	Th061.13	7	365656	1376685	1
Th132.11	Th061.13	8	82369	1369816	1
Th132.11	Th061.13	9	89887	1469912	1
Th132.11	Th061.13	10	61472	1569756	1
Th132.11	Th061.13	11	114541	1999124	1
Th132.11	Th061.13	12	59502	2194975	1
Th132.11	Th061.13	13	77418	2845725	1
Th132.11	Th061.13	14	35055	3255607	1
Th132.11	Th095.13	1	94599	573301	1
Th132.11	Th095.13	2	114668	869521	1
Th132.11	Th095.13	3	69859	996702	1
Th132.11	Th095.13	4	89547	1149070	1
Th132.11	Th095.13	5	45718	1319772	1
Th132.11	Th095.13	6	77991	1298565	1
Th132.11	Th095.13	7	94499	203227	0
Th132.11	Th095.13	7	207797	312555	1
Th132.11	Th095.13	7	313806	357094	0
Th132.11	Th095.13	7	365656	1376685	1
Th132.11	Th095.13	8	82369	1369816	1
Th132.11	Th095.13	9	89887	1469912	1
Th132.11	Th095.13	10	61472	1569756	1
Th132.11	Th095.13	11	114541	1999124	1
Th132.11	Th095.13	12	59502	2194975	1
Th132.11	Th095.13	13	77418	2845725	1
Th132.11	Th095.13	14	35055	3255607	1
Th132.11		1	94599	530839	1
Th132.11		1	530856	531894	0
Th132.11		1	532598	573301	1
Th132.11		2	114668	869521	1
Th132.11		3	69859	996702	1
Th132.11		4	89547	1149070	1
Th132.11		5	45718	1319772	1
Th132.11		6	77991	1298565	1
Th132.11		7	94499	1376685	1
Th132.11		8	82369	1369816	1
Th132.11		9	89887	1469912	1
Th132.11		10	61472	1433079	1
Th132.11		10	1433152	1434103	0
Th132.11		10	1434268	1569756	1
Th132.11		11	114541	1991004	1
Th132.11		11	1991611	1999124	0
Th132.11		12	59502	2194975	1
Th132.11		13	77418	2845725	1
Th132.11		14	35055	2305146	1
Th132.11		14	2310514	2320342	0
Th132.11		14	2333016	3255607	1
Th132.11		1	94599	530839	1
Th132.11		1	530856	531894	0
Th132.11		1	532598	573301	1
Th132.11		2	114668	869521	1
Th132.11		3	69859	996702	1
Th132.11		4	89547	1149070	1
Th132.11		5	45718	1319772	1
Th132.11		6	77991	1298565	1
Th132.11		7	94499	1376685	1
Th132.11		8	82369	1369816	1
Th132.11		9	89887	1469912	1
Th132.11		10	61472	1433079	1
Th132.11		10	1433152	1434103	0
Th132.11		10	1434268	1569756	1
Th132.11		11	114541	1991004	1
Th132.11		11	1991611	1999124	0
Th132.11		12	59502	2194975	1
Th132.11		13	77418	2845725	1
Th132.11		14	35055	2305146	1
Th132.11		14	2310514	2320342	0
Th132.11		14	2333016	3255607	1
Th132.11		1	94599	530839	1
Th132.11		1	530856	531894	0
Th132.11		1	532598	573301	1
Th132.11		2	114668	869521	1
Th132.11		3	69859	996702	1
Th132.11		4	89547	1149070	1
Th132.11		5	45718	1319772	1
Th132.11		6	77991	1298565	1
Th132.11		7	94499	1376685	1
Th132.11		8	82369	1369816	1
Th132.11		9	89887	1469912	1
Th132.11		10	61472	1433079	1
Th132.11		10	1433152	1434103	0
Th132.11		10	1434268	1569756	1
Th132.11		11	114541	1991004	1
Th132.11		11	1991611	1999124	0
Th132.11		12	59502	2194975	1
Th132.11		13	77418	2845725	1
Th132.11		14	35055	2305146	1
Th132.11		14	2310514	2320342	0
Th132.11		14	2333016	3255607	1
Th132.11		1	94599	530839	1
Th132.11		1	530856	531894	0
Th132.11		1	532598	573301	1
Th132.11		2	114668	869521	1
Th132.11		3	69859	996702	1
Th132.11		4	89547	1149070	1
Th132.11		5	45718	1319772	1
Th132.11		6	77991	1298565	1
Th132.11		7	94499	1376685	1
Th132.11		8	82369	1369816	1
Th132.11		9	89887	1469912	1
Th132.11		10	61472	1433079	1
Th132.11		10	1433152	1434103	0
Th132.11		10	1434268	1569756	1
Th132.11		11	114541	1991004	1
Th132.11		11	1991611	1999124	0
Th132.11		12	59502	2194975	1
Th132.11		13	77418	2845725	1
Th132.11		14	35055	2305146	1
Th132.11		14	2310514	2320342	0
Th132.11		14	2333016	3255607	1
Th132.11		1	94599	530839	1
Th132.11		1	530856	531894	0
Th132.11		1	532598	573301	1
Th132.11		2	114668	869521	1
Th132.11		3	69859	996702	1
Th132.11		4	89547	1149070	1
Th132.11		5	45718	1319772	1
Th132.11		6	77991	1298565	1
Th132.11		7	94499	1376685	1
Th132.11		8	82369	1369816	1
Th132.11		9	89887	1469912	1
Th132.11		10	61472	1433079	1
Th132.11		10	1433152	1434103	0
Th132.11		10	1434268	1569756	1
Th132.11		11	114541	1991004	1
Th132.11		11	1991611	1999124	0
Th132.11		12	59502	2194975	1
Th132.11		13	77418	2845725	1
Th132.11		14	35055	2305146	1
Th132.11		14	2310514	2320342	0
Th132.11		14	2333016	3255607	1
Th134.11	Th162.12	1	94599	573301	0
Th134.11	Th162.12	2	114668	253565	0
Th134.11	Th162.12	2	254409	255652	1
Th134.11	Th162.12	2	257350	710559	0
Th134.11	Th162.12	2	711854	719769	1
Th134.11	Th162.12	2	724049	869521	0
Th134.11	Th162.12	3	69859	443515	0
Th134.11	Th162.12	3	445545	505929	1
Th134.11	Th162.12	3	514580	753511	0
Th134.11	Th162.12	3	756759	758658	1
Th134.11	Th162.12	3	759434	808074	0
Th134.11	Th162.12	3	811239	921733	1
Th134.11	Th162.12	3	922562	996702	0
Th134.11	Th162.12	4	89547	300319	0
Th134.11	Th162.12	4	301527	302168	1
Th134.11	Th162.12	4	302637	1145906	0
Th134.11	Th162.12	4	1147895	1149070	1
Th134.11	Th162.12	5	45718	367911	0
Th134.11	Th162.12	5	369555	383150	1
Th134.11	Th162.12	5	383835	567102	0
Th134.11	Th162.12	5	568548	600522	1
Th134.11	Th162.12	5	601693	659977	0
Th134.11	Th162.12	5	664277	679399	1
Th134.11	Th162.12	5	690518	859765	0
Th134.11	Th162.12	5	870028	870064	1
Th134.11	Th162.12	5	875109	1169102	0
Th134.11	Th162.12	5	1169923	1173366	1
Th134.11	Th162.12	5	1173726	1203561	0
Th134.11	Th162.12	5	1203899	1205888	1
Th134.11	Th162.12	5	1214974	1319772	0
Th134.11	Th162.12	6	77991	1298565	0
Th134.11	Th162.12	7	94499	643011	0
Th134.11	Th162.12	7	656010	656022	1
Th134.11	Th162.12	7	660003	673303	0
Th134.11	Th162.12	7	675259	675951	1
Th134.11	Th162.12	7	680131	1376685	0
Th134.11	Th162.12	8	82369	941295	0
Th134.11	Th162.12	8	942692	943826	1
Th134.11	Th162.12	8	944808	1202281	0
Th134.11	Th162.12	8	1208457	1214338	1
Th134.11	Th162.12	8	1215354	1369816	0
Th134.11	Th162.12	9	89887	1469912	0
Th134.11	Th162.12	10	61472	1569756	0
Th134.11	Th162.12	11	114541	690950	0
Th134.11	Th162.12	11	692535	703107	1
Th134.11	Th162.12	11	705997	1345530	0
Th134.11	Th162.12	11	1348031	1441781	1
Th134.11	Th162.12	11	1442329	1675656	0
Th134.11	Th162.12	11	1680050	1684273	1
Th134.11	Th162.12	11	1685640	1777488	0
Th134.11	Th162.12	11	1778223	1778244	1
Th134.11	Th162.12	11	1779203	1991004	0
Th134.11	Th162.12	11	1991611	1999124	1
Th134.11	Th162.12	12	59502	1689335	0
Th134.11	Th162.12	12	1745262	1749200	1
Th134.11	Th162.12	12	1751222	2194975	0
Th134.11	Th162.12	13	77418	136657	0
Th134.11	Th162.12	13	139652	144557	1
Th134.11	Th162.12	13	147598	245718	0
Th134.11	Th162.12	13	253915	253915	1
Th134.11	Th162.12	13	256727	638139	0
Th134.11	Th162.12	13	650672	651734	1
Th134.11	Th162.12	13	652179	686094	0
Th134.11	Th162.12	13	689169	711789	1
Th134.11	Th162.12	13	717241	1232346	0
Th134.11	Th162.12	13	1245510	1245510	1
Th134.11	Th162.12	13	1255480	1277215	0
Th134.11	Th162.12	13	1280529	1328316	1
Th134.11	Th162.12	13	1336591	1957089	0
Th134.11	Th162.12	13	1958560	1967367	1
Th134.11	Th162.12	13	1970309	2086065	0
Th134.11	Th162.12	13	2091017	2122041	1
Th134.11	Th162.12	13	2124676	2297724	0
Th134.11	Th162.12	13	2306312	2310021	1
Th134.11	Th162.12	13	2320563	2382891	0
Th134.11	Th162.12	13	2390910	2411117	1
Th134.11	Th162.12	13	2412913	2662085	0
Th134.11	Th162.12	13	2676799	2681242	1
Th134.11	Th162.12	13	2685226	2779077	0
Th134.11	Th162.12	13	2810914	2845725	1
Th134.11	Th162.12	14	35055	102293	0
Th134.11	Th162.12	14	112530	134404	1
Th134.11	Th162.12	14	137844	497414	0
Th134.11	Th162.12	14	505411	508974	1
Th134.11	Th162.12	14	513273	570498	0
Th134.11	Th162.12	14	573425	573463	1
Th134.11	Th162.12	14	580087	597313	0
Th134.11	Th162.12	14	602452	602452	1
Th134.11	Th162.12	14	612582	1047572	0
Th134.11	Th162.12	14	1052881	1054343	1
Th134.11	Th162.12	14	1057940	1164263	0
Th134.11	Th162.12	14	1179640	1185837	1
Th134.11	Th162.12	14	1195930	1228770	0
Th134.11	Th162.12	14	1231736	1245663	1
Th134.11	Th162.12	14	1252007	1515508	0
Th134.11	Th162.12	14	1524250	1527694	1
Th134.11	Th162.12	14	1538791	1889260	0
Th134.11	Th162.12	14	1906388	1918137	1
Th134.11	Th162.12	14	1920481	2060861	0
Th134.11	Th162.12	14	2065823	2069591	1
Th134.11	Th162.12	14	2084979	2469856	0
Th134.11	Th162.12	14	2474456	2474456	1
Th134.11	Th162.12	14	2486316	2627971	0
Th134.11	Th162.12	14	2629232	2636758	1
Th134.11	Th162.12	14	2642073	2659737	0
Th134.11	Th162.12	14	2660748	2662490	1
Th134.11	Th162.12	14	2666138	2788731	0
Th134.11	Th162.12	14	2795164	2799704	1
Th134.11	Th162.12	14	2802921	3051189	0
Th134.11	Th162.12	14	3054172	3055684	1
Th134.11	Th162.12	14	3060089	3179899	0
Th134.11	Th162.12	14	3181603	3189152	1
Th134.11	Th162.12	14	3191346	3255607	0
Th134.11	Th196.12	1	94599	122106	0
Th134.11	Th196.12	1	123978	124050	1
Th134.11	Th196.12	1	124474	431148	0
Th134.11	Th196.12	1	435343	437159	1
Th134.11	Th196.12	1	451383	573301	0
Th134.11	Th196.12	2	114668	253565	0
Th134.11	Th196.12	2	254409	255652	1
Th134.11	Th196.12	2	257350	710559	0
Th134.11	Th196.12	2	711854	719769	1
Th134.11	Th196.12	2	724049	869521	0
Th134.11	Th196.12	3	69859	443515	0
Th134.11	Th196.12	3	445545	505929	1
Th134.11	Th196.12	3	514580	753511	0
Th134.11	Th196.12	3	756759	758658	1
Th134.11	Th196.12	3	759434	808074	0
Th134.11	Th196.12	3	811239	921733	1
Th134.11	Th196.12	3	922562	996702	0
Th134.11	Th196.12	4	89547	300319	0
Th134.11	Th196.12	4	301527	302168	1
Th134.11	Th196.12	4	302637	1145906	0
Th134.11	Th196.12	4	1147895	1149070	1
Th134.11	Th196.12	5	45718	367911	0
Th134.11	Th196.12	5	369555	383150	1
Th134.11	Th196.12	5	383835	567102	0
Th134.11	Th196.12	5	568548	600522	1
Th134.11	Th196.12	5	601693	659977	0
Th134.11	Th196.12	5	664277	664347	1
Th134.11	Th196.12	5	665498	859765	0
Th134.11	Th196.12	5	870028	870064	1
Th134.11	Th196.12	5	875109	1169102	0
Th134.11	Th196.12	5	1169923	1178037	1
Th134.11	Th196.12	5	1179229	1319772	0
Th134.11	Th196.12	6	77991	1298565	0
Th134.11	Th196.12	7	94499	1376685	0
Th134.11	Th196.12	8	82369	160113	0
Th134.11	Th196.12	8	166909	169623	1
Th134.11	Th196.12	8	179916	941295	0
Th134.11	Th196.12	8	942692	943826	1
Th134.11	Th196.12	8	944808	984976	0
Th134.11	Th196.12	8	986740	992716	1
Th134.11	Th196.12	8	994562	1027429	0
Th134.11	Th196.12	8	1029034	1031538	1
Th134.11	Th196.12	8	1033055	1202281	0
Th134.11	Th196.12	8	1208457	1214338	1
Th134.11	Th196.12	8	1215354	1369816	0
Th134.11	Th196.12	9	89887	783814	0
Th134.11	Th196.12	9	784469	785069	1
Th134.11	Th196.12	9	786564	1469912	0
Th134.11	Th196.12	10	61472	1569756	0
Th134.11	Th196.12	11	114541	690950	0
Th134.11	Th196.12	11	692535	703107	1
Th134.11	Th196.12	11	705997	1345530	0
Th134.11	Th196.12	11	1348031	1441781	1
Th134.11	Th196.12	11	1442329	1542299	0
Th134.11	Th196.12	11	1544701	1544848	1
Th134.11	Th196.12	11	1546653	1675656	0
Th134.11	Th196.12	11	1680050	1684273	1
Th134.11	Th196.12	11	1685640	1991004	0
Th134.11	Th196.12	11	1991611	1999124	1
Th134.11	Th196.12	12	59502	198631	0
Th134.11	Th196.12	12	205338	205356	1
Th134.11	Th196.12	12	210127	537250	0
Th134.11	Th196.12	12	540122	543062	1
Th134.11	Th196.12	12	543715	2194975	0
Th134.11	Th196.12	13	77418	85307	0
Th134.11	Th196.12	13	97601	97601	1
Th134.11	Th196.12	13	102854	671989	0
Th134.11	Th196.12	13	676496	678520	1
Th134.11	Th196.12	13	680841	686094	0
Th134.11	Th196.12	13	689169	698191	1
Th134.11	Th196.12	13	711566	962800	0
Th134.11	Th196.12	13	970819	970819	1
Th134.11	Th196.12	13	982151	1232346	0
Th134.11	Th196.12	13	1245510	1245510	1
Th134.11	Th196.12	13	1255480	1277215	0
Th134.11	Th196.12	13	1280529	1315816	1
Th134.11	Th196.12	13	1321484	2394774	0
Th134.11	Th196.12	13	2410986	2411117	1
Th134.11	Th196.12	13	2412913	2779077	0
Th134.11	Th196.12	13	2810914	2845725	1
Th134.11	Th196.12	14	35055	102293	0
Th134.11	Th196.12	14	112530	114257	1
Th134.11	Th196.12	14	118375	566185	0
Th134.11	Th196.12	14	567077	573463	1
Th134.11	Th196.12	14	580087	841812	0
Th134.11	Th196.12	14	849521	853438	1
Th134.11	Th196.12	14	865296	1047572	0
Th134.11	Th196.12	14	1052881	1054343	1
Th134.11	Th196.12	14	1057940	1164263	0
Th134.11	Th196.12	14	1179640	1204816	1
Th134.11	Th196.12	14	1206875	1228770	0
Th134.11	Th196.12	14	1231736	1237841	1
Th134.11	Th196.12	14	1245663	1505328	0
Th134.11	Th196.12	14	1510094	1527694	1
Th134.11	Th196.12	14	1538791	1889260	0
Th134.11	Th196.12	14	1906388	1918137	1
Th134.11	Th196.12	14	1920481	2026116	0
Th134.11	Th196.12	14	2028144	2028904	1
Th134.11	Th196.12	14	2034751	2060861	0
Th134.11	Th196.12	14	2065823	2084979	1
Th134.11	Th196.12	14	2088746	2469856	0
Th134.11	Th196.12	14	2474456	2474456	1
Th134.11	Th196.12	14	2486316	2580754	0
Th134.11	Th196.12	14	2604994	2604994	1
Th134.11	Th196.12	14	2611093	2659737	0
Th134.11	Th196.12	14	2660748	2662490	1
Th134.11	Th196.12	14	2666138	2788731	0
Th134.11	Th196.12	14	2795164	2838112	1
Th134.11	Th196.12	14	2842072	3255607	0
Th134.11	Th230.12	1	94599	573301	0
Th134.11	Th230.12	2	114668	253565	0
Th134.11	Th230.12	2	254409	255652	1
Th134.11	Th230.12	2	257350	337669	0
Th134.11	Th230.12	2	354450	360834	1
Th134.11	Th230.12	2	373275	710559	0
Th134.11	Th230.12	2	711854	719769	1
Th134.11	Th230.12	2	724049	869521	0
Th134.11	Th230.12	3	69859	443515	0
Th134.11	Th230.12	3	445545	505929	1
Th134.11	Th230.12	3	514580	753511	0
Th134.11	Th230.12	3	756759	758658	1
Th134.11	Th230.12	3	759434	808074	0
Th134.11	Th230.12	3	811239	921733	1
Th134.11	Th230.12	3	922562	996702	0
Th134.11	Th230.12	4	89547	300319	0
Th134.11	Th230.12	4	301527	302168	1
Th134.11	Th230.12	4	302637	1143778	0
Th134.11	Th230.12	4	1145867	1149070	1
Th134.11	Th230.12	5	45718	367911	0
Th134.11	Th230.12	5	369555	383150	1
Th134.11	Th230.12	5	383835	567102	0
Th134.11	Th230.12	5	568548	600522	1
Th134.11	Th230.12	5	601693	659977	0
Th134.11	Th230.12	5	664277	664347	1
Th134.11	Th230.12	5	665498	859765	0
Th134.11	Th230.12	5	870028	870064	1
Th134.11	Th230.12	5	875109	1169102	0
Th134.11	Th230.12	5	1169923	1173366	1
Th134.11	Th230.12	5	1173726	1319772	0
Th134.11	Th230.12	6	77991	1298565	0
Th134.11	Th230.12	7	94499	184436	0
Th134.11	Th230.12	7	185118	185277	1
Th134.11	Th230.12	7	186729	1376685	0
Th134.11	Th230.12	8	82369	941295	0
Th134.11	Th230.12	8	942692	943826	1
Th134.11	Th230.12	8	944808	1202281	0
Th134.11	Th230.12	8	1208457	1214338	1
Th134.11	Th230.12	8	1215354	1340457	0
Th134.11	Th230.12	8	1342447	1346749	1
Th134.11	Th230.12	8	1347171	1369816	0
Th134.11	Th230.12	9	89887	1469912	0
Th134.11	Th230.12	10	61472	1569756	0
Th134.11	Th230.12	11	114541	690950	0
Th134.11	Th230.12	11	692535	703107	1
Th134.11	Th230.12	11	705997	1023456	0
Th134.11	Th230.12	11	1024514	1025661	1
Th134.11	Th230.12	11	1029940	1345530	0
Th134.11	Th230.12	11	1348031	1441781	1
Th134.11	Th230.12	11	1442329	1675656	0
Th134.11	Th230.12	11	1680050	1684273	1
Th134.11	Th230.12	11	1685640	1991004	0
Th134.11	Th230.12	11	1991611	1999124	1
Th134.11	Th230.12	12	59502	1549233	0
Th134.11	Th230.12	12	1550814	1553420	1
Th134.11	Th230.12	12	1554769	1977699	0
Th134.11	Th230.12	12	1979530	1979709	1
Th134.11	Th230.12	12	1983679	2194975	0
Th134.11	Th230.12	13	77418	245718	0
Th134.11	Th230.12	13	253915	253915	1
Th134.11	Th230.12	13	256727	599548	0
Th134.11	Th230.12	13	602885	604887	1
Th134.11	Th230.12	13	606824	686094	0
Th134.11	Th230.12	13	689169	711789	1
Th134.11	Th230.12	13	717241	1014719	0
Th134.11	Th230.12	13	1020120	1022153	1
Th134.11	Th230.12	13	1029226	1232346	0
Th134.11	Th230.12	13	1245510	1245510	1
Th134.11	Th230.12	13	1255480	2057737	0
Th134.11	Th230.12	13	2070556	2075580	1
Th134.11	Th230.12	13	2078899	2286621	0
Th134.11	Th230.12	13	2294971	2310021	1
Th134.11	Th230.12	13	2320563	2394774	0
Th134.11	Th230.12	13	2410986	2411117	1
Th134.11	Th230.12	13	2412913	2448662	0
Th134.11	Th230.12	13	2449190	2460314	1
Th134.11	Th230.12	13	2462229	2498675	0
Th134.11	Th230.12	13	2502717	2502717	1
Th134.11	Th230.12	13	2516402	2779077	0
Th134.11	Th230.12	13	2810914	2845725	1
Th134.11	Th230.12	14	35055	102293	0
Th134.11	Th230.12	14	112530	114257	1
Th134.11	Th230.12	14	118375	545472	0
Th134.11	Th230.12	14	557498	573463	1
Th134.11	Th230.12	14	580087	788154	0
Th134.11	Th230.12	14	792450	810641	1
Th134.11	Th230.12	14	811959	1047572	0
Th134.11	Th230.12	14	1052881	1054343	1
Th134.11	Th230.12	14	1057940	1228770	0
Th134.11	Th230.12	14	1231736	1245663	1
Th134.11	Th230.12	14	1252007	1515508	0
Th134.11	Th230.12	14	1524250	1545032	1
Th134.11	Th230.12	14	1548194	1730234	0
Th134.11	Th230.12	14	1734908	1734925	1
Th134.11	Th230.12	14	1744001	1889260	0
Th134.11	Th230.12	14	1906388	1918137	1
Th134.11	Th230.12	14	1920481	2060861	0
Th134.11	Th230.12	14	2065823	2069591	1
Th134.11	Th230.12	14	2084979	2176245	0
Th134.11	Th230.12	14	2187829	2187829	1
Th134.11	Th230.12	14	2193646	2338012	0
Th134.11	Th230.12	14	2344536	2344536	1
Th134.11	Th230.12	14	2365027	2469856	0
Th134.11	Th230.12	14	2474456	2474456	1
Th134.11	Th230.12	14	2486316	2659737	0
Th134.11	Th230.12	14	2660748	2662490	1
Th134.11	Th230.12	14	2666138	2690142	0
Th134.11	Th230.12	14	2694039	2694039	1
Th134.11	Th230.12	14	2703922	2741359	0
Th134.11	Th230.12	14	2744990	2748787	1
Th134.11	Th230.12	14	2750535	2788731	0
Th134.11	Th230.12	14	2795164	2799704	1
Th134.11	Th230.12	14	2802921	3255607	0
Th134.11	Th074.13	1	94599	573301	0
Th134.11	Th074.13	2	114668	253565	0
Th134.11	Th074.13	2	254409	255652	1
Th134.11	Th074.13	2	257350	710559	0
Th134.11	Th074.13	2	711854	719769	1
Th134.11	Th074.13	2	724049	869521	0
Th134.11	Th074.13	3	69859	443515	0
Th134.11	Th074.13	3	445545	505929	1
Th134.11	Th074.13	3	514580	753511	0
Th134.11	Th074.13	3	756759	758658	1
Th134.11	Th074.13	3	759434	808074	0
Th134.11	Th074.13	3	811239	921733	1
Th134.11	Th074.13	3	922562	996702	0
Th134.11	Th074.13	4	89547	300319	0
Th134.11	Th074.13	4	301527	302168	1
Th134.11	Th074.13	4	302637	466506	0
Th134.11	Th074.13	4	467692	468273	1
Th134.11	Th074.13	4	469338	1145906	0
Th134.11	Th074.13	4	1147895	1149070	1
Th134.11	Th074.13	5	45718	367911	0
Th134.11	Th074.13	5	369555	383150	1
Th134.11	Th074.13	5	383835	567102	0
Th134.11	Th074.13	5	568548	600522	1
Th134.11	Th074.13	5	601693	859765	0
Th134.11	Th074.13	5	870028	870064	1
Th134.11	Th074.13	5	875109	1169102	0
Th134.11	Th074.13	5	1169923	1173366	1
Th134.11	Th074.13	5	1173726	1319772	0
Th134.11	Th074.13	6	77991	1298565	0
Th134.11	Th074.13	7	94499	1376685	0
Th134.11	Th074.13	8	82369	941295	0
Th134.11	Th074.13	8	942692	943826	1
Th134.11	Th074.13	8	944808	1202281	0
Th134.11	Th074.13	8	1208457	1214338	1
Th134.11	Th074.13	8	1215354	1369816	0
Th134.11	Th074.13	9	89887	1469912	0
Th134.11	Th074.13	10	61472	1080967	0
Th134.11	Th074.13	10	1082411	1082450	1
Th134.11	Th074.13	10	1083842	1250919	0
Th134.11	Th074.13	10	1258484	1261674	1
Th134.11	Th074.13	10	1262350	1569756	0
Th134.11	Th074.13	11	114541	690950	0
Th134.11	Th074.13	11	692535	703107	1
Th134.11	Th074.13	11	705997	1091878	0
Th134.11	Th074.13	11	1094639	1106928	1
Th134.11	Th074.13	11	1110350	1345530	0
Th134.11	Th074.13	11	1348031	1445541	1
Th134.11	Th074.13	11	1447089	1675656	0
Th134.11	Th074.13	11	1680050	1684273	1
Th134.11	Th074.13	11	1685640	1902637	0
Th134.11	Th074.13	11	1908155	1915948	1
Th134.11	Th074.13	11	1934629	1999124	0
Th134.11	Th074.13	12	59502	2194975	0
Th134.11	Th074.13	13	77418	245718	0
Th134.11	Th074.13	13	253915	253915	1
Th134.11	Th074.13	13	256727	610331	0
Th134.11	Th074.13	13	614665	614665	1
Th134.11	Th074.13	13	623503	686094	0
Th134.11	Th074.13	13	689169	698191	1
Th134.11	Th074.13	13	711566	736436	0
Th134.11	Th074.13	13	743710	744865	1
Th134.11	Th074.13	13	751730	824908	0
Th134.11	Th074.13	13	827317	847410	1
Th134.11	Th074.13	13	852068	1232346	0
Th134.11	Th074.13	13	1245510	1245510	1
Th134.11	Th074.13	13	1255480	1277215	0
Th134.11	Th074.13	13	1280529	1322955	1
Th134.11	Th074.13	13	1328036	2394774	0
Th134.11	Th074.13	13	2410986	2411117	1
Th134.11	Th074.13	13	2412913	2779077	0
Th134.11	Th074.13	13	2810914	2845725	1
Th134.11	Th074.13	14	35055	42125	0
Th134.11	Th074.13	14	44913	44991	1
Th134.11	Th074.13	14	50148	102293	0
Th134.11	Th074.13	14	112530	114257	1
Th134.11	Th074.13	14	118375	276579	0
Th134.11	Th074.13	14	280172	280979	1
Th134.11	Th074.13	14	284471	341492	0
Th134.11	Th074.13	14	386664	388589	1
Th134.11	Th074.13	14	395484	570498	0
Th134.11	Th074.13	14	573425	573463	1
Th134.11	Th074.13	14	580087	965722	0
Th134.11	Th074.13	14	972337	979302	1
Th134.11	Th074.13	14	981713	1047572	0
Th134.11	Th074.13	14	1052881	1054343	1
Th134.11	Th074.13	14	1057940	1228770	0
Th134.11	Th074.13	14	1231736	1245663	1
Th134.11	Th074.13	14	1252007	1515508	0
Th134.11	Th074.13	14	1524250	1527694	1
Th134.11	Th074.13	14	1538791	1889260	0
Th134.11	Th074.13	14	1906388	1918137	1
Th134.11	Th074.13	14	1920481	2060861	0
Th134.11	Th074.13	14	2065823	2069591	1
Th134.11	Th074.13	14	2084979	2469856	0
Th134.11	Th074.13	14	2474456	2474456	1
Th134.11	Th074.13	14	2486316	2558088	0
Th134.11	Th074.13	14	2560369	2580754	1
Th134.11	Th074.13	14	2604994	2659737	0
Th134.11	Th074.13	14	2660748	2662490	1
Th134.11	Th074.13	14	2666138	2788731	0
Th134.11	Th074.13	14	2795164	2799704	1
Th134.11	Th074.13	14	2802921	3061350	0
Th134.11	Th074.13	14	3066631	3066631	1
Th134.11	Th074.13	14	3076521	3189152	0
Th134.11	Th074.13	14	3191346	3197333	1
Th134.11	Th074.13	14	3204351	3247438	0
Th134.11	Th074.13	14	3250700	3250720	1
Th134.11	Th074.13	14	3253703	3255607	0
Th134.11	Th166.12	1	94599	573301	1
Th134.11	Th166.12	2	114668	869521	1
Th134.11	Th166.12	3	69859	996702	1
Th134.11	Th166.12	4	89547	1149070	1
Th134.11	Th166.12	5	45718	1319772	1
Th134.11	Th166.12	6	77991	1208664	1
Th134.11	Th166.12	6	1217154	1238080	0
Th134.11	Th166.12	6	1238724	1239794	1
Th134.11	Th166.12	6	1249356	1298565	0
Th134.11	Th166.12	7	94499	1376685	1
Th134.11	Th166.12	8	82369	1369816	1
Th134.11	Th166.12	9	89887	1469912	1
Th134.11	Th166.12	10	61472	1569756	1
Th134.11	Th166.12	11	114541	1999124	1
Th134.11	Th166.12	12	59502	2194975	1
Th134.11	Th166.12	13	77418	2845725	1
Th134.11	Th166.12	14	35055	3255607	1
Th134.11	Th092.13	1	94599	573301	1
Th134.11	Th092.13	2	114668	869521	1
Th134.11	Th092.13	3	69859	996702	1
Th134.11	Th092.13	4	89547	1149070	1
Th134.11	Th092.13	5	45718	1319772	1
Th134.11	Th092.13	6	77991	1208664	1
Th134.11	Th092.13	6	1217154	1238080	0
Th134.11	Th092.13	6	1238724	1239794	1
Th134.11	Th092.13	6	1249356	1298565	0
Th134.11	Th092.13	7	94499	1376685	1
Th134.11	Th092.13	8	82369	1369816	1
Th134.11	Th092.13	9	89887	1469912	1
Th134.11	Th092.13	10	61472	1569756	1
Th134.11	Th092.13	11	114541	1999124	1
Th134.11	Th092.13	12	59502	2194975	1
Th134.11	Th092.13	13	77418	2845725	1
Th134.11	Th092.13	14	35055	3255607	1
Th134.11	Th211.13	1	94599	573301	1
Th134.11	Th211.13	2	114668	869521	1
Th134.11	Th211.13	3	69859	996702	1
Th134.11	Th211.13	4	89547	1149070	1
Th134.11	Th211.13	5	45718	1319772	1
Th134.11	Th211.13	6	77991	1208664	1
Th134.11	Th211.13	6	1217154	1238080	0
Th134.11	Th211.13	6	1238724	1239794	1
Th134.11	Th211.13	6	1249356	1298565	0
Th134.11	Th211.13	7	94499	1376685	1
Th134.11	Th211.13	8	82369	1369816	1
Th134.11	Th211.13	9	89887	1469912	1
Th134.11	Th211.13	10	61472	1569756	1
Th134.11	Th211.13	11	114541	1999124	1
Th134.11	Th211.13	12	59502	2194975	1
